id,name,license_id,address_number,address_street_name,ssn,id_license,age,height,eye_color,hair_color,gender,plate_number,car_make,car_model,annual_income,transcript,fitness_membership_status,fitness_join_date,has_license,has_income,has_interview,is_fitness_member,age_group,income_group
35634,Monty Martini,967076.0,516,South Ruggles St,815048251,967076.0,69.0,62.0,amber,brown,male,WS713I,Isuzu,i-Series,13700.0,"   Pennyworth only of beautiful Soup?
",,,1,1,1,0,60+,Ниже среднего
35639,Nicholas Lagana,467806.0,622,Diamond Spring Ave,957959829,467806.0,41.0,75.0,blue,black,male,TGJNR5,Bentley,Continental,,"had kept a piece of it in her pocket) till she was about a foot high:
",,,1,0,1,0,40-50,Низкий
35643,Evelynn Marland,733587.0,2298,Holywell Rd,130878142,733587.0,51.0,66.0,green,red,female,HDE345,Toyota,Land Cruiser,52900.0,"court, arm-in-arm with the Dormouse. ‘Fourteenth of March, I think it
",,,1,1,1,0,50-60,Выше среднего
35673,Rodrick Corns,820920.0,3841,Mir Mirou Blvd,109799993,820920.0,44.0,76.0,amber,blue,male,31NYLE,Lexus,GX,11400.0,,,,1,1,0,0,40-50,Ниже среднего
35674,Suanne Coatie,809150.0,219,Cotting Ave,590261402,809150.0,26.0,56.0,blue,black,female,182EQ2,Chevrolet,Cobalt SS,,,,,1,0,0,0,20-30,Низкий
35679,Nicole Duclo,771502.0,572,Mulqueeney Dr,428762456,771502.0,47.0,62.0,blue,blue,female,SOG1P3,Mercedes-Benz,GL-Class,56400.0,,,,1,1,0,0,40-50,Выше среднего
35696,Ronald Rolins,940041.0,613,Platzer Rd,308380015,940041.0,26.0,70.0,blue,grey,female,NL2QUR,Lamborghini,Murciélago,46300.0,,,,1,1,0,0,20-30,Выше среднего
35700,Mollie Farrelly,735596.0,3462,Vasques Ave,285958861,735596.0,60.0,71.0,black,red,female,8L4727,Cadillac,XLR-V,52500.0,,,,1,1,0,0,50-60,Выше среднего
35702,Byron Laa,272059.0,1206,Seeley Way,969285329,272059.0,49.0,75.0,brown,black,male,U5T458,Honda,Insight,,"everything that Alice said; ‘there’s a large mustard-mine near here. And
",,,1,0,1,0,40-50,Низкий
35707,Isaias Hoovler,702911.0,1251,Primrose Dr,364298172,702911.0,60.0,52.0,blue,white,male,1P11U4,Aston Martin,Rapide,50800.0,,,,1,1,0,0,50-60,Выше среднего
35711,Michel Heiderman,376439.0,1104,Mahogony St,307708437,376439.0,81.0,73.0,blue,green,male,57085G,Honda,Pilot,42600.0,,,,1,1,0,0,60+,Выше среднего
35726,Rick Will,342846.0,522,Dunbarton Ave,980169256,342846.0,62.0,61.0,black,white,male,Z3I4F0,Toyota,Tundra,85300.0,,,,1,1,0,0,60+,Высокий
35729,Edward Ambrister,331105.0,3008,Dupre Rd,132468675,331105.0,88.0,53.0,amber,brown,male,38U53A,Mercury,Mountaineer,83300.0,"slate with one finger, as he found it made no mark; but he now hastily
",,,1,1,1,0,60+,Высокий
35740,Chas Aldred,527343.0,1774,Swamphen St,363623348,527343.0,35.0,61.0,amber,brown,male,1LJ774,Aston Martin,DB9,,,,,1,0,0,0,30-40,Низкий
35745,Werner Ferri,210464.0,2922,Altenitas Blvd,359363762,210464.0,21.0,78.0,black,blonde,male,XLY11S,Suzuki,Grand Vitara,82400.0,,,,1,1,0,0,20-30,Высокий
35770,Joey Spakes,281159.0,840,E Lee Circle,695299355,281159.0,30.0,69.0,brown,brown,male,M8R04W,Honda,Passport,,,,,1,0,0,0,20-30,Низкий
35771,Cornelius Toomer,823145.0,1023,Juliers Ave,245546504,823145.0,47.0,71.0,blue,white,male,34302T,Lincoln,LS,48100.0,"wondering if anything would EVER happen in a natural way again.
",,,1,1,1,0,40-50,Выше среднего
35780,Fallon Simas,559314.0,3417,Summerbreeze Ave,347253064,559314.0,37.0,54.0,brown,red,female,0EWOJZ,Jaguar,XK Series,,"
",,,1,0,1,0,30-40,Низкий
35795,Dwight Swaynos,381068.0,1706,Glencliff Rd,945781049,381068.0,83.0,51.0,blue,blonde,male,X010TJ,Lotus,Esprit,88400.0,"      With gently smiling jaws!’
",,,1,1,1,0,60+,Высокий
35808,Jarvis Hunzelman,227166.0,57,Zorah Rd,136934763,227166.0,76.0,72.0,blue,black,male,N2110Q,Volvo,XC70,162300.0,"repeated, aloud.
",,,1,1,1,0,60+,Высокий
35809,Tu Lipkovitch,927006.0,3615,West Ashland Circle,400643430,927006.0,65.0,72.0,green,grey,female,7X42J0,Lexus,IS,,"sat down and cried.
",gold,20170608.0,1,0,1,1,60+,Низкий
35828,Nestor Chamorro,590128.0,1338,Cherrington Rd,439454358,590128.0,48.0,54.0,amber,green,male,YP8RK4,Volkswagen,CC,62500.0,,,,1,1,0,0,40-50,Выше среднего
35846,Dennis Malmanger,735505.0,1983,Ardenmore St,600348336,735505.0,55.0,79.0,black,blonde,male,66E5S1,Chevrolet,Express 2500,,"‘Exactly so,’ said Alice.
",,,1,0,1,0,50-60,Низкий
35847,Rebbecca Fauber,292345.0,154,Highfield St,836211102,292345.0,73.0,77.0,green,blonde,female,R5D3H6,Ford,Explorer,50200.0,,,,1,1,0,0,60+,Выше среднего
35852,Yong Brank,934125.0,3555,Lakewood Trails Rd,877139820,934125.0,23.0,65.0,blue,black,male,A4AA8L,Mazda,MX-5,,"resting in the shade: however, the moment they saw her, they hurried
",,,1,0,1,0,20-30,Низкий
35859,Gino Saltz,230626.0,1163,Cupar St,704707767,230626.0,56.0,54.0,green,blue,male,T7270Z,BMW,7 Series,37400.0,,,,1,1,0,0,50-60,Выше среднего
35860,Enoch Speach,998350.0,1092,Wayvern Dr,198975210,998350.0,20.0,78.0,amber,grey,male,6HRAXP,Mitsubishi,Lancer,53300.0,,,,1,1,0,0,<20,Выше среднего
35861,Richard Hults,905690.0,1610,Downsview Circle,807229971,905690.0,49.0,75.0,brown,brown,male,LPGOI4,Kia,Sephia,26600.0,,,,1,1,0,0,40-50,Ниже среднего
35869,Niesha Steedley,762800.0,1949,Brotherton Ave,728464071,762800.0,23.0,72.0,green,green,female,SCJ61M,Chevrolet,Silverado 2500,,,,,1,0,0,0,20-30,Низкий
35884,Caleb Kalua,124386.0,244,Righter Rd,885446301,124386.0,81.0,56.0,brown,red,male,06640H,Toyota,4Runner,16600.0,"conversations?’
",,,1,1,1,0,60+,Ниже среднего
35886,Sunshine Tochterman,149838.0,2462,S Golfview Blvd,393609766,149838.0,45.0,60.0,amber,blue,female,8O4RK5,Infiniti,QX56,,"(the position in which you usually see Shakespeare, in the pictures
",,,1,0,1,0,40-50,Низкий
35891,Leda Miosek,396637.0,1995,Tolhurst Circle,162357034,396637.0,22.0,53.0,amber,blonde,female,162GQD,GMC,Sierra 1500,44700.0,,,,1,1,0,0,20-30,Выше среднего
35895,Svetlana Roblez,641546.0,911,Poulin Dr,790690156,641546.0,20.0,80.0,black,blonde,female,FD6SL4,Mitsubishi,Pajero,80800.0,,,,1,1,0,0,<20,Высокий
35896,Nicholas Doyle,712635.0,3931,Twin Silos Way,330215666,712635.0,58.0,78.0,brown,white,male,78D4T5,GMC,Sonoma Club Coupe,,,,,1,0,0,0,50-60,Низкий
35897,Ashlie Sarette,228647.0,1168,Ellalong Blvd,759030958,228647.0,21.0,74.0,amber,grey,female,64SV07,Maybach,62,,,,,1,0,0,0,20-30,Низкий
35910,Almeta Yniguez,180672.0,2815,Karuah Way,498549885,180672.0,53.0,50.0,brown,blue,female,4320ZM,Lexus,ES,39000.0,"‘Speak English!’ said the Eaglet. ‘I don’t know the meaning of half
",,,1,1,1,0,50-60,Выше среднего
35911,Darcie Rachi,124619.0,3908,Finlays St,799704999,124619.0,20.0,77.0,brown,black,female,U1PVRR,Hyundai,Equus,,,,,1,0,0,0,<20,Низкий
35925,Abram Deaderick,306439.0,561,Siino Ave,161270248,306439.0,31.0,74.0,blue,brown,male,6U468N,Kia,Optima,44500.0,"over all the children she knew that were of the same age as herself, to
",,,1,1,1,0,30-40,Выше среднего
35927,Ward Paris,488684.0,3324,Coppice Dr,975872050,488684.0,56.0,74.0,green,blonde,male,1QWM1Q,GMC,Savana 1500,181800.0,"saying anything more till the Pigeon had finished.
",,,1,1,1,0,50-60,Высокий
35931,Twyla Raley,711519.0,23,Wellacre Ave,230964850,711519.0,56.0,79.0,amber,grey,female,768004,Hyundai,Azera,23900.0,"mouse-traps, and the moon, and memory, and muchness--you know you say
",,,1,1,1,0,50-60,Ниже среднего
35934,Obdulia Reavis,382715.0,1486,N Highview Blvd,405276432,382715.0,48.0,80.0,blue,blonde,female,G1XH4T,GMC,3500,40800.0,,,,1,1,0,0,40-50,Выше среднего
35935,Isidro Tauber,199893.0,1393,N Terrace Way,343796320,199893.0,86.0,54.0,amber,grey,male,W6O01Q,Cadillac,CTS,55600.0,,,,1,1,0,0,60+,Выше среднего
35947,Raina Crosslin,588863.0,2735,Billie Smith Memorial Way,409383550,588863.0,33.0,58.0,black,white,female,62RBMZ,Maybach,Landaulet,56900.0,"The rabbit-hole went straight on like a tunnel for some way, and then
",,,1,1,1,0,30-40,Выше среднего
35958,Andree Benefiel,677187.0,3341,Batson Way,543781839,677187.0,49.0,59.0,green,black,female,3QY8WE,Volkswagen,GTI,45200.0,"up.’
",,,1,1,1,0,40-50,Выше среднего
35967,Paulita Lofland,746970.0,1312,Aspenwood Blvd,574286134,746970.0,25.0,60.0,black,blonde,female,Z1TUOP,Cadillac,Escalade ESV,38100.0,,,,1,1,0,0,20-30,Выше среднего
35979,Vincenzo Pontarelli,566177.0,2166,Ironbound Circle,270860588,566177.0,64.0,74.0,brown,brown,male,660XVA,Dodge,Dakota,18100.0,"   Who for such dainties would not stoop?
",,,1,1,1,0,60+,Ниже среднего
35993,Tyrell Wallor,967669.0,759,East Nerge Dr,697698911,967669.0,18.0,55.0,blue,black,male,6MGZ40,Lexus,IS,72700.0,"and he went on in these words:
",,,1,1,1,0,<20,Высокий
36004,Shaun Ludtke,860959.0,3276,Angelica Ave,683246408,860959.0,21.0,72.0,green,blonde,male,SJG0FI,Porsche,Boxster,19800.0,"   And yet you incessantly stand on your head--
",,,1,1,1,0,20-30,Ниже среднего
36008,Mitchell Gulnick,283822.0,3952,Weeds Wood Circle,382178848,283822.0,33.0,57.0,green,brown,male,51JR73,Chevrolet,Suburban 2500,89300.0,"this bottle does. I do hope it’ll make me grow large again, for really
",,,1,1,1,0,30-40,Высокий
36031,Brenton Abramovitz,577272.0,1341,Huey Blvd,528069689,577272.0,50.0,80.0,black,green,male,U0YO40,Cadillac,CTS,66700.0,"
",,,1,1,1,0,40-50,Высокий
36034,Serina Politz,936224.0,301,West Dedham Ave,653996978,936224.0,60.0,77.0,brown,black,female,2L6413,Suzuki,XL-7,46400.0,,,,1,1,0,0,50-60,Выше среднего
36056,Caren Akerman,345166.0,1676,General R. W. Berry Circle,145474811,345166.0,51.0,74.0,blue,blonde,female,U240OG,Acura,RL,,"evidently meant for her.
",,,1,0,1,0,50-60,Низкий
36064,Isaac Pujols,714811.0,2336,Curie Blvd,446103739,714811.0,50.0,53.0,amber,green,male,8X6DBW,Mercury,Sable,,,,,1,0,0,0,40-50,Низкий
36074,Collene Silvestrini,830163.0,1327,W Cliff Dr,970073425,830163.0,49.0,63.0,black,blonde,female,WFV1BX,Ford,Mustang,83300.0,,,,1,1,0,0,40-50,Высокий
36077,Dominque Sweeten,748922.0,342,Posadera Way,529203411,748922.0,45.0,52.0,brown,white,female,T6STS6,Suzuki,Daewoo Lacetti,33100.0,"slipped in like herself.
",,,1,1,1,0,40-50,Ниже среднего
36096,Randal Kaplun,692303.0,3903,Cradlebridge Way,211414439,692303.0,24.0,54.0,brown,black,male,18E6UJ,Mazda,MX-5,23300.0,"impossible.
",,,1,1,1,0,20-30,Ниже среднего
36108,Carson Vastola,496762.0,2089,Fortner Way,935587611,496762.0,77.0,81.0,green,green,male,P23PJY,Dodge,Stratus,87400.0,"
",,,1,1,1,0,60+,Высокий
36121,Jamal Maytorena,584194.0,1314,W Congress Rd,240746522,584194.0,78.0,51.0,black,black,male,641456,GMC,Sierra 2500,,,,,1,0,0,0,60+,Низкий
36123,Noriko Rome,251330.0,1760,South Orcas Ave,600587010,251330.0,46.0,79.0,amber,grey,female,ATQSPZ,Volkswagen,Passat,40900.0,"‘tis love, that makes the world go round!”’
",,,1,1,1,0,40-50,Выше среднего
36125,Jerold Oxford,563635.0,1370,Alexandria Overlook Way,543806507,563635.0,49.0,66.0,green,grey,male,6LY38G,Cadillac,Eldorado,61800.0,"thought Alice; ‘I might as well be at school at once.’ However, she
",,,1,1,1,0,40-50,Выше среднего
36126,Cristal Gaskin,374235.0,2425,Chaytor Dr,634807277,374235.0,88.0,51.0,green,blonde,female,30466I,Infiniti,Q,,"her life, and had come to the general conclusion, that wherever you go
",,,1,0,1,0,60+,Низкий
36132,Garland Mabee,562615.0,3313,Beede Rd,367186716,562615.0,83.0,76.0,amber,blonde,male,6JR3T4,Dodge,Ram,14400.0,"funny watch!’ she remarked. ‘It tells the day of the month, and doesn’t
",,,1,1,1,0,60+,Ниже среднего
36144,Fidel Bruker,312107.0,1099,Kredel St,625786518,312107.0,42.0,73.0,blue,green,male,764C07,Toyota,4Runner,83600.0,"           (WITH ALICE’S LOVE).
",,,1,1,1,0,40-50,Высокий
36168,Pauletta Woolverton,139390.0,1281,Sparger Blvd,579437064,139390.0,25.0,57.0,amber,red,female,5JL0QM,Audi,TT,45300.0,"set off at once, and ran till she was quite tired and out of breath, and
",,,1,1,1,0,20-30,Выше среднего
36172,Reid Deneal,655291.0,1289,Round Tree Ave,157411221,655291.0,59.0,72.0,blue,white,male,27G516,Oldsmobile,Intrigue,17100.0,"       HEARTHRUG,
",,,1,1,1,0,50-60,Ниже среднего
36174,Rochell Sell,885915.0,735,Old Bren Dr,232976048,885915.0,55.0,77.0,amber,blue,female,DFHIH1,BMW,M5,18800.0,"‘Anything you like,’ said the Footman, and began whistling.
",,,1,1,1,0,50-60,Ниже среднего
36182,Tanner Faley,408142.0,3468,S Summit Blvd,216315299,408142.0,22.0,53.0,amber,blonde,male,EA4I37,Ford,F250,77700.0,"‘We must burn the house down!’ said the Rabbit’s voice; and Alice called
",gold,20170825.0,1,1,1,1,20-30,Высокий
36184,Aleshia Sajorda,206717.0,3357,Hurds Rd,769969460,206717.0,41.0,62.0,black,black,female,RA73S7,Toyota,RAV4,19300.0,"
",,,1,1,1,0,40-50,Ниже среднего
36188,Roxanne Bielawski,936618.0,2062,Wilde St,685230064,936618.0,87.0,61.0,blue,blue,female,36VEI2,Ford,F-Series,86600.0,,,,1,1,0,0,60+,Высокий
36195,Tommy Cumberledge,843425.0,1657,Grassfield Dr,412891830,843425.0,30.0,71.0,amber,white,male,2XYCZB,Acura,Integra,74700.0,,,,1,1,0,0,20-30,Высокий
36196,Val Shim,292166.0,2392,Landridge Circle,260094514,292166.0,18.0,69.0,amber,white,female,2R2R5N,Mazda,B-Series Plus,,"
",,,1,0,1,0,<20,Низкий
36201,Audry Zapatero,337075.0,2830,E Deer Park Ave,873698661,337075.0,23.0,75.0,green,red,female,27A5I3,Nissan,Maxima,85000.0,,,,1,1,0,0,20-30,Высокий
36205,Federico Phann,892097.0,3289,East Augusta Circle,611852958,892097.0,32.0,55.0,blue,green,male,XLTHWN,Lexus,IS F,64500.0,,,,1,1,0,0,30-40,Высокий
36220,Yvone Keilty,896489.0,854,Percivals St,868032380,896489.0,67.0,72.0,blue,white,female,4I4UQB,Toyota,Corolla,16400.0,,,,1,1,0,0,60+,Ниже среднего
36222,Fe Mikolajczyk,281750.0,1424,E Voss Way,610364452,281750.0,69.0,76.0,amber,grey,female,7L660F,Chevrolet,Uplander,28000.0,,,,1,1,0,0,60+,Ниже среднего
36235,Tracy Kingsley,446020.0,1881,Welbeck Rd,580645473,446020.0,22.0,70.0,brown,white,male,K8B3V4,Suzuki,Vitara,,,,,1,0,0,0,20-30,Низкий
36244,Ronald Conda,303929.0,865,Pool Bank New Rd,873127115,303929.0,86.0,60.0,brown,black,male,VA546R,Honda,Insight,71300.0,"begun asking riddles.--I believe I can guess that,’ she added aloud.
",,,1,1,1,0,60+,Высокий
36256,Georgeanna Welander,944680.0,700,Kara Ave,113879410,944680.0,46.0,67.0,green,black,female,VNSGZG,Lotus,Exige,,,,,1,0,0,0,40-50,Низкий
36260,Domingo Zisk,819181.0,2550,Dean House Circle,411058693,819181.0,78.0,74.0,amber,grey,male,RZM8V7,Dodge,Ram 2500,44000.0,"herself in a long, low hall, which was lit up by a row of lamps hanging
",,,1,1,1,0,60+,Выше среднего
36284,Jarvis Baird,667431.0,2365,Glendevie Dr,190829200,667431.0,42.0,66.0,amber,red,male,627001,Chevrolet,Astro,,"tell what o’clock it is!’
",,,1,0,1,0,40-50,Низкий
36294,Basil Fatchett,749198.0,3480,Boyce View Rd,233322564,749198.0,66.0,58.0,blue,blue,male,R4O053,Ford,Edge,46800.0,,,,1,1,0,0,60+,Выше среднего
36298,Russell Woehl,472114.0,470,E Bend Way,155062630,472114.0,37.0,68.0,blue,blonde,male,2SN70T,Toyota,MR2,,"
",,,1,0,1,0,30-40,Низкий
36306,Lester Bussiere,493506.0,2132,Claridge Blvd,188878801,493506.0,51.0,69.0,green,blonde,male,866YV3,Chevrolet,Tahoe,20400.0,"perhaps as this is May it won’t be raving mad--at least not so mad as
",,,1,1,1,0,50-60,Ниже среднего
36312,Samuel Kenny,974946.0,2856,Brasted Ave,304344842,974946.0,37.0,81.0,amber,blue,male,8TL1WK,Ferrari,F430,,,,,1,0,0,0,30-40,Низкий
36328,Domenic Laun,971080.0,3809,Franklin Ave,825329637,971080.0,82.0,54.0,amber,black,male,H0IDKE,Mercury,Monterey,,"‘You may not have lived much under the sea--’ [‘I haven’t,’ said
",,,1,0,1,0,60+,Низкий
36329,Nannie Sandos,262810.0,2093,Everview St,959700375,262810.0,81.0,80.0,brown,red,female,2J7DO5,Nissan,Murano,,,,,1,0,0,0,60+,Низкий
36335,Twana Fredley,841258.0,693,Ammunition Rd,916257034,841258.0,82.0,53.0,green,red,female,CX1826,Porsche,Cayman,,"
",,,1,0,1,0,60+,Низкий
36342,Jonna Tippens,990083.0,2438,Crockford St,639154751,990083.0,28.0,61.0,black,brown,female,JW8GYP,Jaguar,XJ Series,48900.0,,,,1,1,0,0,20-30,Выше среднего
36344,Rodrigo Goralski,243575.0,3666,E Kendall Dr,924639463,243575.0,82.0,68.0,blue,blue,male,JK18NZ,Chevrolet,Express 1500,,"his fan and gloves--that is, if I can find them.’ As she said this, she
",,,1,0,1,0,60+,Низкий
36345,Kami Cavrak,879992.0,369,Nooal Dr,567867689,879992.0,36.0,80.0,amber,red,female,470U0E,Acura,MDX,77400.0,"
",,,1,1,1,0,30-40,Высокий
36354,Bennett Merati,192794.0,2509,White Duck Dr,355244270,192794.0,36.0,51.0,amber,brown,male,842034,Mitsubishi,Lancer,76500.0,,,,1,1,0,0,30-40,Высокий
36378,Freddie Ellzey,267882.0,3449,Northwestern Dr,474117596,267882.0,68.0,58.0,green,blue,male,CIU254,Scion,xB,16300.0,,,,1,1,0,0,60+,Ниже среднего
36382,Scarlet Tariq,857671.0,3823,Stringer Dam Ave,109778997,857671.0,57.0,52.0,black,blue,female,DO10HV,BMW,X6,32300.0,"too much frightened to say a word, but slowly followed her back to the
",,,1,1,1,0,50-60,Ниже среднего
36384,Virgina Bayles,312707.0,1970,Kaywin Circle,206094032,312707.0,47.0,50.0,brown,white,female,0548R4,Ford,E350,59700.0,"‘Yes,’ said Alice, ‘we learned French and music.’
",,,1,1,1,0,40-50,Выше среднего
36385,Teodoro Ellstrom,956588.0,2964,Chelsworth Way,250367285,956588.0,75.0,70.0,green,red,male,3Z6U02,Mercedes-Benz,C-Class,46600.0,"tittered audibly.
",,,1,1,1,0,60+,Выше среднего
36394,Zora Lowney,268935.0,3356,Beauty Beach Dr,504908833,268935.0,44.0,73.0,brown,green,female,5552ER,Dodge,Caliber,,,,,1,0,0,0,40-50,Низкий
36399,Randa Eskind,564733.0,863,Freestone Flat Rd,610344714,564733.0,44.0,75.0,brown,black,female,Z40UYX,Nissan,Armada,86800.0," Would not, could not, would not, could not, could not join the dance.
",,,1,1,1,0,40-50,Высокий
36400,Noe Pancoast,895755.0,3443,Franklin Ave,732212073,895755.0,22.0,55.0,amber,red,male,WTZL7V,Dodge,Dakota,64100.0,,,,1,1,0,0,20-30,Высокий
36413,Gordon Sixt,380935.0,2202,E Conway Ave,994128861,380935.0,55.0,80.0,blue,blonde,male,F3XH0R,Volkswagen,Passat,,,silver,20170513.0,1,0,0,1,50-60,Низкий
36428,Ed Hahs,648436.0,3202,Olearia Dr,983040605,648436.0,84.0,55.0,green,blue,male,M34GZ2,Lincoln,Mark VIII,285600.0,,,,1,1,0,0,60+,Высокий
36432,Buford Ways,165907.0,1975,Oak Bluff Ave,766107591,165907.0,31.0,77.0,brown,brown,male,D527R4,Acura,Integra,14800.0,"of being all alone here!’
",,,1,1,1,0,30-40,Ниже среднего
36435,Odell Calvano,941686.0,1081,Golansky Way,542008747,941686.0,43.0,57.0,black,blue,male,4WM231,Kia,Amanti,27500.0,"
",,,1,1,1,0,40-50,Ниже среднего
36436,Mabel Leavins,194452.0,2890,Landmead St,111448377,194452.0,78.0,77.0,amber,brown,female,852PF5,Plymouth,Prowler,,"makes them so shiny?’
",,,1,0,1,0,60+,Низкий
36443,Rolanda Tietze,447141.0,321,White Heron Ave,541644908,447141.0,86.0,68.0,brown,blonde,female,QOGUKJ,Scion,tC,65100.0,"
",,,1,1,1,0,60+,Высокий
36444,Lucretia Zazula,758376.0,3294,W Glenlake Dr,291195183,758376.0,26.0,80.0,amber,blonde,female,5N60A2,Audi,RS4,,,,,1,0,0,0,20-30,Низкий
36456,Gale Eagy,741243.0,2888,Mauldeth Way,981643478,741243.0,39.0,68.0,black,green,male,P2605H,Volkswagen,GLI,79900.0,,,,1,1,0,0,30-40,Высокий
36469,Emilio Steadman,776365.0,1199,Oakwild Way,468570253,776365.0,64.0,73.0,black,grey,male,475P7O,Audi,S8,,"  *    *    *    *    *    *    *
",,,1,0,1,0,60+,Низкий
36480,Cori Rezentes,668494.0,899,Reliant Way,538746972,668494.0,23.0,81.0,green,brown,female,IH6W2G,Cadillac,Eldorado,72400.0,,,,1,1,0,0,20-30,Высокий
36487,Raleigh Nunez,220978.0,646,Hanford St,406026993,220978.0,84.0,50.0,green,blonde,male,P52517,Nissan,Armada,13000.0,"
",,,1,1,1,0,60+,Ниже среднего
36490,Quentin Melching,900093.0,1955,Haag Dr,645289297,900093.0,55.0,74.0,blue,white,male,626B7T,Daewoo,Nubira,,,,,1,0,0,0,50-60,Низкий
36493,Lucio Buzhardt,924525.0,3757,Coatbridge St,413904223,924525.0,33.0,57.0,green,green,male,S04YB1,Lexus,RX,73500.0,,,,1,1,0,0,30-40,Высокий
36511,Orlando Ostwald,566924.0,2688,Gerdview Rd,222533559,566924.0,64.0,64.0,black,green,male,8R4CO5,Audi,A4,52200.0,,,,1,1,0,0,60+,Выше среднего
